"","restaurant.type","rate..out.of.5.","num.of.ratings","avg.cost..two.people.","online_order","table.booking","cuisines.type","area","high_score","good_bad_average"
"1187","Casual Dining",2.8,-0.252772387217782,0.0192566002585495,"Yes","No","North Indian, Chinese","Brookefield",0,"1"
"1188","Casual Dining",4.1,0.273416136009607,1.42369912214905,"Yes","Yes","South Indian, Andhra, Chinese","Basavanagudi",1,"3"
"1189","Casual Dining",3.8,0.0380602470261107,0.343358720694818,"Yes","No","Mexican, Continental, Italian, Chinese","Byresandra,Tavarekere,Madiwala",1,"3"
"1190","Casual Dining",4,1.28880868562412,-0.0887774398868734,"Yes","No","Tibetan, Chinese, Momos","Byresandra,Tavarekere,Madiwala",1,"3"
"1191","Casual Dining",4.1,1.12574067682841,1.85583528273074,"Yes","Yes","Seafood, Mangalorean, North Indian, Chinese","Brigade Road",1,"3"
"1192","Casual Dining",3.9,1.75279600962016,-0.0887774398868734,"Yes","No","North Indian, Chinese, Street Food, Fast Food, Mithai","Bellandur",1,"3"
"1193","Casual Dining",4,1.55610573096966,0.991562961567356,"Yes","Yes","Italian, North Indian","Whitefield",1,"3"
"1194","Casual Dining",3.5,-0.299843565014481,0.235324680549395,"Yes","No","Mangalorean, Seafood","Brigade Road",0,"2"
"1195","Casual Dining",3.8,0.0178868851132396,0.0192566002585495,"Yes","No","Andhra, North Indian, Chinese, Biryani","Whitefield",1,"3"
"1196","Casual Dining",2.9,-0.193933414971907,-0.0887774398868734,"Yes","No","North Indian","Lavelle Road",0,"1"
"1197","Casual Dining",3.2,-0.209063436406561,0.127290640403972,"Yes","No","North Indian, Chinese","Bannerghatta Road",0,"1"
"1198","Casual Dining",3.9,0.184317120894427,0.451392760840241,"No","Yes","Andhra, Chinese, North Indian","Kalyan Nagar",1,"3"
"1199","Casual Dining",3.7,-0.266221295159696,0.559426800985664,"No","No","North Indian, Fast Food, Street Food","Brigade Road",1,"2"
"1200","Casual Dining",3,-0.217469003870257,0.127290640403972,"Yes","No","Bengali","Electronic City",0,"1"
"1201","Casual Dining",3,0.105304786735681,-0.0887774398868734,"Yes","No","Kerala, Chinese","Indiranagar",0,"1"
"1202","Casual Dining",3.7,-0.145181123682469,0.343358720694818,"No","No","Andhra, Chinese, North Indian","Byresandra,Tavarekere,Madiwala",1,"2"
"1203","Casual Dining",4.5,5.43107233173366,1.63976720243989,"No","Yes","North Indian, Mughlai, Italian","Bellandur",1,"3"
"1204","Casual Dining",3.7,-0.249410160232303,1.63976720243989,"No","No","North Indian, Chinese, Seafood, South Indian","Malleshwaram",1,"2"
"1205","Casual Dining",2.8,-0.252772387217782,-0.0887774398868734,"Yes","Yes","Continental, Asian, North Indian, Tea","Banashankari",0,"1"
"1206","Casual Dining",4.2,1.16272517366868,1.2076310418582,"Yes","No","Continental, North Indian, South Indian, Chinese","Electronic City",1,"3"
"1207","Casual Dining",4.1,-0.18720896100095,2.28797144331243,"No","Yes","Mediterranean","Whitefield",1,"3"
"1208","Casual Dining",3.8,-0.0745743569874199,0.127290640403972,"Yes","No","Chinese","Bannerghatta Road",1,"3"
"1209","Casual Dining",3.4,-0.313292472956395,0.127290640403972,"No","No","Chinese, Tibetan","Lavelle Road",0,"2"
"1210","Casual Dining",4.4,3.16493134352114,2.07190336302159,"No","Yes","North Indian","Whitefield",1,"3"
"1211","Casual Dining",4,0.26669168203865,1.42369912214905,"Yes","Yes","Seafood, Biryani, Beverages, South Indian, North Indian, Kebab","Banashankari",1,"3"
"1212","Casual Dining",2.9,-0.289756884058045,0.0192566002585495,"Yes","No","Thai, Vietnamese, Indonesian, Asian","Kammanahalli",0,"1"
"1213","Casual Dining",3.8,-0.0997910593785088,0.343358720694818,"Yes","No","Andhra, Biryani","Brookefield",1,"3"
"1214","Casual Dining",3.4,-0.222512344348475,0.77549488127651,"No","No","Andhra, Biryani, North Indian","Marathahalli",0,"2"
"1215","Casual Dining",2.7,-0.217469003870257,0.559426800985664,"Yes","No","North Indian, Chinese, South Indian, Beverages","Malleshwaram",0,"1"
"1216","Casual Dining",3,-0.195614528464647,0.343358720694818,"Yes","No","Andhra, North Indian, Chinese","JP Nagar",0,"1"
"1217","Casual Dining",3.6,-0.269583522145174,0.559426800985664,"No","No","North Indian, South Indian","Indiranagar",1,"2"
"1218","Casual Dining",3.3,-0.313292472956395,0.991562961567356,"No","No","Seafood, Andhra","Marathahalli",0,"1"
"1219","Casual Dining",3.1,-0.11996442129138,0.343358720694818,"Yes","No","Biryani, Andhra, Hyderabadi, North Indian","Banashankari",0,"1"
"1220","Casual Dining",3.4,-0.235961252290389,0.127290640403972,"Yes","No","North Indian, Chinese, European","Brigade Road",0,"2"
"1221","Casual Dining",3.4,-0.311611359463656,1.42369912214905,"No","No","North Indian, South Indian, Chinese, Continental","Electronic City",0,"2"
"1222","Casual Dining",4.1,0.802966886222475,0.77549488127651,"Yes","Yes","Chinese, Thai, Asian","Byresandra,Tavarekere,Madiwala",1,"3"
"1223","Casual Dining",3.6,-0.266221295159696,0.235324680549395,"No","Yes","North Indian","Bellandur",1,"2"
"1224","Casual Dining",3.7,0.557524316282543,-0.196811480032296,"Yes","No","Andhra, Biryani, Chinese, North Indian","Electronic City",1,"2"
"1225","Casual Dining",3.6,-0.262859068174217,0.343358720694818,"No","No","North Indian, Mughlai, Chinese","Church Street",1,"2"
"1226","Casual Dining",3,0.10866701372116,0.0192566002585495,"Yes","No","Biryani, North Indian, Chinese","HSR",0,"1"
"1227","Casual Dining",3.9,0.303676178878914,0.991562961567356,"No","Yes","North Indian, Continental, Chinese, South Indian","Jayanagar",1,"3"
"1228","Casual Dining",4,0.387731853515877,0.991562961567356,"No","No","Continental, Chinese","New BEL Road",1,"3"
"1229","Casual Dining",4.7,1.89232842951752,1.63976720243989,"No","Yes","BBQ","Malleshwaram",1,"3"
"1230","Casual Dining",3.1,-0.161992258609861,-0.0887774398868734,"Yes","No","North Indian, Chinese, Arabian, Kebab","Malleshwaram",0,"1"
"1231","Casual Dining",3.6,-0.30320579199996,0.343358720694818,"No","No","North Indian, Chinese, South Indian","Byresandra,Tavarekere,Madiwala",1,"2"
"1232","Casual Dining",2.8,-0.252772387217782,0.127290640403972,"Yes","No","North Indian","Kalyan Nagar",0,"1"
"1233","Casual Dining",3.9,-0.0829799244511162,0.343358720694818,"No","No","South Indian, North Indian, Chinese","Whitefield",1,"3"
"1234","Casual Dining",3.2,-0.313292472956395,0.127290640403972,"No","No","North Indian, Chinese, Mughlai","Jayanagar",0,"1"
"1235","Casual Dining",3.5,-0.229236798319432,-0.414703511650273,"No","No","Andhra, Chinese, North Indian","Old Airport Road",0,"2"
"1236","Casual Dining",2.8,-0.215787890377518,-0.0887774398868734,"Yes","No","Oriya, Bengali","Byresandra,Tavarekere,Madiwala",0,"1"
"1237","Casual Dining",3.6,-0.0459954276108524,-0.0887774398868734,"Yes","No","North Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"2"
"1238","Casual Dining",4,-0.0426332006253739,-0.0887774398868734,"Yes","No","North Indian","Kalyan Nagar",1,"3"
"1239","Casual Dining",2.9,-0.289756884058045,-0.196811480032296,"No","No","Andhra, Chinese, North Indian","Electronic City",0,"1"
"1240","Casual Dining",3,-0.267902408652435,0.991562961567356,"No","No","North Indian, Chinese","Brigade Road",0,"1"
"1241","Casual Dining",3.4,-0.311611359463656,-0.304845520177719,"Yes","No","Andhra, North Indian, Chinese","Bellandur",0,"2"
"1242","Casual Dining",3,-0.298162451521742,-0.304845520177719,"Yes","No","Chinese, Thai, Pan Asian","Kalyan Nagar",0,"1"
"1243","Casual Dining",3.9,-0.269583522145174,-0.196811480032296,"No","No","South Indian, North Indian, Chinese","Bannerghatta Road",1,"3"
"1244","Casual Dining",3.8,0.22298273122743,0.235324680549395,"Yes","No","North Indian, Chinese, Beverages","Malleshwaram",1,"3"
"1245","Casual Dining",3.3,-0.308249132478177,0.991562961567356,"No","No","North Indian, South Indian, Continental","Brigade Road",0,"1"
"1246","Casual Dining",4,0.0380602470261107,1.63976720243989,"No","Yes","North Indian, Continental","Marathahalli",1,"3"
"1247","Casual Dining",3.5,-0.306568018985438,-0.304845520177719,"Yes","No","Seafood","New BEL Road",0,"2"
"1248","Casual Dining",3.1,-0.30152467850722,-0.304845520177719,"Yes","No","North Indian, Bengali, Oriya","Brookefield",0,"1"
"1249","Casual Dining",4,-0.126688875262337,0.991562961567356,"No","No","Continental, Steak, Fast Food","Byresandra,Tavarekere,Madiwala",1,"3"
"1250","Casual Dining",3.8,-0.167035599088079,0.451392760840241,"Yes","No","North Indian, Chinese, Seafood","Bellandur",1,"3"
"1251","Casual Dining",2.8,-0.160311145117122,-0.0887774398868734,"Yes","No","North Indian, Mughlai, Chinese, Arabian, Kerala","Bellandur",0,"1"
"1252","Casual Dining",3.8,-0.215787890377518,-0.304845520177719,"No","No","South Indian, North Indian, Chinese","Residency Road",1,"3"
"1253","Casual Dining",2.9,-0.23428013879765,-0.0887774398868734,"Yes","No","North Indian, Chinese","JP Nagar",0,"1"
"1254","Casual Dining",3.8,0.384369626530399,0.77549488127651,"Yes","No","Biryani, Andhra, North Indian, Chinese","Bellandur",1,"3"
"1255","Casual Dining",3.4,-0.281351316594349,0.0192566002585495,"Yes","No","North Indian, Chinese","Kalyan Nagar",0,"2"
"1256","Casual Dining",3.2,-0.304886905492699,0.127290640403972,"Yes","Yes","North Indian, Italian","Electronic City",0,"1"
"1257","Casual Dining",3.2,-0.308249132478177,-0.0887774398868734,"No","No","Kerala, Chinese, Arabian, Biryani","Kalyan Nagar",0,"1"
"1258","Casual Dining",3.9,0.127159262141292,0.883528921421933,"Yes","No","North Indian","Sarjapur Road",1,"3"
"1259","Casual Dining",3.3,-0.202338982435604,0.127290640403972,"Yes","No","North Indian, Chinese","Kalyan Nagar",0,"1"
"1260","Casual Dining",3.1,-0.30152467850722,-0.196811480032296,"No","No","North Indian","Residency Road",0,"1"
"1261","Casual Dining",2.7,0.155738191517859,0.343358720694818,"Yes","No","Chinese","Church Street",0,"1"
"1262","Casual Dining",4,-0.244366819754085,2.07190336302159,"Yes","No","Japanese, Sushi, Asian","Indiranagar",1,"3"
"1263","Casual Dining",3.1,0.0431035875043285,0.235324680549395,"Yes","No","Chinese, South Indian, Andhra, North Indian, Biryani","Brookefield",0,"1"
"1264","Casual Dining",3,-0.0846610379438554,0.127290640403972,"Yes","No","North Indian, Biryani, Andhra, Chinese","Jayanagar",0,"1"
"1265","Casual Dining",3.7,-0.267902408652435,-0.0887774398868734,"No","No","North Indian, Fast Food","Malleshwaram",1,"2"
"1266","Casual Dining",3.8,-0.239323479275868,0.451392760840241,"Yes","No","North Indian, Chinese","Frazer Town",1,"3"
"1267","Casual Dining",3.1,-0.313292472956395,0.343358720694818,"No","No","North Indian, Biryani","Electronic City",0,"1"
"1268","Casual Dining",4.1,-0.0106920442633279,0.559426800985664,"No","No","Continental, Cafe, Italian, North Indian","Malleshwaram",1,"3"
"1269","Casual Dining",3.2,-0.126688875262337,-0.0887774398868734,"Yes","No","Chettinad, South Indian, North Indian","Marathahalli",0,"1"
"1270","Casual Dining",3.1,-0.261177954681478,-0.304845520177719,"Yes","No","North Indian, Chinese","Bellandur",0,"1"
"1271","Casual Dining",4,-0.0644876760309843,0.559426800985664,"Yes","Yes","North Indian, Pizza, Fast Food","Brookefield",1,"3"
"1272","Casual Dining",3.8,0.565929883746239,-0.0887774398868734,"Yes","No","North Indian","Banashankari",1,"3"
"1273","Casual Dining",3.2,-0.11996442129138,-0.0887774398868734,"Yes","No","North Indian, Chinese, Biryani","New BEL Road",0,"1"
"1274","Casual Dining",3.7,0.386050740023138,0.343358720694818,"Yes","No","Andhra, Seafood, North Indian, Chinese","Jayanagar",1,"2"
"1275","Casual Dining",3.1,-0.272945749130653,-0.304845520177719,"Yes","No","South Indian, North Indian, Chinese","Banashankari",0,"1"
"1276","Casual Dining",2.8,-0.0661687895237236,0.343358720694818,"Yes","No","North Indian, Chinese, BBQ","Byresandra,Tavarekere,Madiwala",0,"1"
"1277","Casual Dining",3.7,-0.175441166551776,-0.0887774398868734,"Yes","No","Chinese, Thai, Momos","HSR",1,"2"
"1278","Casual Dining",4.5,3.14643909510101,1.42369912214905,"Yes","No","Steak, Continental, Burger, BBQ","Byresandra,Tavarekere,Madiwala",1,"3"
"1279","Casual Dining",3.8,0.165824872474295,0.127290640403972,"Yes","No","Biryani, North Indian, Mughlai","Kalyan Nagar",1,"3"
"1280","Casual Dining",3.5,0.308719519357132,0.0192566002585495,"Yes","No","Biryani, North Indian, Chinese","Brookefield",0,"2"
"1281","Casual Dining",3.4,-0.311611359463656,2.07190336302159,"No","No","North Indian","Electronic City",0,"2"
"1282","Casual Dining",3.7,-0.288075770565306,0.451392760840241,"Yes","No","North Indian","Indiranagar",1,"2"
"1283","Casual Dining",4.3,0.613001061542938,2.72010760389412,"Yes","No","Modern Indian","Bellandur",1,"3"
"1284","Casual Dining",3.9,0.298632838400696,0.0192566002585495,"Yes","No","Andhra, Biryani, North Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"3"
"1285","Casual Dining",3.6,-0.116602194305901,0.127290640403972,"Yes","No","North Indian, Chinese, Biryani, South Indian","Rajajinagar",1,"2"
"1286","Casual Dining",3.5,-0.30320579199996,-0.304845520177719,"Yes","No","North Indian, Chinese, Fast Food","Bannerghatta Road",0,"2"
"1287","Casual Dining",3.9,0.382688513037659,0.559426800985664,"Yes","Yes","Seafood, North Indian, Chinese, Biryani","Electronic City",1,"3"
"1288","Casual Dining",3.9,-0.225874571333953,0.127290640403972,"No","No","Mangalorean, Seafood","Lavelle Road",1,"3"
"1289","Casual Dining",3.1,-0.299843565014481,0.559426800985664,"Yes","No","North Indian, Mughlai, Chinese","Kalyan Nagar",0,"1"
"1290","Casual Dining",3.9,-0.198976755450125,0.127290640403972,"Yes","Yes","North Indian, Chinese","Electronic City",1,"3"
"1291","Casual Dining",3.1,-0.313292472956395,0.127290640403972,"Yes","No","Biryani, North Indian","Bellandur",0,"1"
"1292","Casual Dining",3.8,-0.257815727695999,-0.304845520177719,"Yes","No","Beverages, Cafe, Desserts, Spanish, Bakery","Brigade Road",1,"3"
"1293","Casual Dining",3,-0.252772387217782,0.127290640403972,"No","No","Biryani, North Indian, Chinese","New BEL Road",0,"1"
"1294","Casual Dining",3.7,-0.185527847508211,0.127290640403972,"Yes","No","Biryani, South Indian, Fast Food","Brookefield",1,"2"
"1295","Casual Dining",4.1,-0.215787890377518,-0.196811480032296,"No","No","North Indian, South Indian, Chinese","Malleshwaram",1,"3"
"1296","Casual Dining",4,0.24483720663304,-0.0887774398868734,"Yes","No","North Indian, Chinese, Seafood, Biryani","New BEL Road",1,"3"
"1297","Casual Dining",3.3,-0.214106776884779,-0.0887774398868734,"Yes","No","North Indian, Chinese, Andhra","Indiranagar",0,"1"
"1298","Casual Dining",3.6,0.0582336089389819,0.343358720694818,"Yes","Yes","Biryani, North Indian, Chinese","Bannerghatta Road",1,"2"
"1299","Casual Dining",3.1,-0.251091273725042,0.343358720694818,"Yes","No","Hyderabadi, North Indian, Biryani","Bellandur",0,"1"
"1300","Casual Dining",3.9,0.13052148912677,3.15224376447581,"No","Yes","South Indian, Asian","Whitefield",1,"3"
"1301","Casual Dining",3.8,-0.274626862623392,-0.0887774398868734,"Yes","No","South Indian","Malleshwaram",1,"3"
"1302","Casual Dining",4.3,1.04672834266967,0.127290640403972,"No","No","North Indian, Chinese, Street Food, Juices","Malleshwaram",1,"3"
"1303","Casual Dining",4.2,0.476830868631058,2.50403952360328,"Yes","Yes","North Indian, Chinese, Seafood","Brigade Road",1,"3"
"1304","Casual Dining",2.7,-0.254453500710521,-0.0887774398868734,"No","No","North Indian, Chinese, Biryani","Jayanagar",0,"1"
"1305","Casual Dining",3.4,-0.304886905492699,0.667460841131087,"No","No","Chinese, North Indian, Arabian, Kerala","HSR",0,"2"
"1306","Casual Dining",2.9,-0.293119111043524,0.343358720694818,"No","No","North Indian, Chinese","Marathahalli",0,"1"
"1307","Casual Dining",2.7,-0.299843565014481,0.235324680549395,"Yes","No","Hyderabadi, Biryani","Brookefield",0,"1"
"1308","Casual Dining",2.9,0.286865043951522,-0.196811480032296,"Yes","No","North Indian, Chinese, Andhra","Bellandur",0,"1"
"1309","Casual Dining",4.1,-0.136775556218773,-0.196811480032296,"No","No","Chinese, Momos","Kalyan Nagar",1,"3"
"1310","Casual Dining",3.7,0.26669168203865,0.127290640403972,"Yes","No","North Indian, Mughlai, Biryani, Chinese, Kebab","Malleshwaram",1,"2"
"1311","Casual Dining",3.4,0.367558491603006,0.451392760840241,"Yes","Yes","North Indian, Mughlai","Byresandra,Tavarekere,Madiwala",0,"2"
"1312","Casual Dining",3.7,0.147332624054163,0.559426800985664,"Yes","No","North Indian, Chinese, Seafood","Indiranagar",1,"2"
"1313","Casual Dining",2.8,-0.252772387217782,-0.0887774398868734,"No","No","North Indian, Chinese","Brookefield",0,"1"
"1314","Casual Dining",4.1,0.574335451209935,0.991562961567356,"Yes","Yes","Mangalorean, Seafood","Malleshwaram",1,"3"
"1315","Casual Dining",3.2,-0.262859068174217,0.0192566002585495,"Yes","No","North Indian, Chinese, Seafood, Mangalorean","Residency Road",0,"1"
"1316","Casual Dining",4,0.301995065386175,1.42369912214905,"Yes","Yes","Thai, Vietnamese, Asian, Chinese","Jayanagar",1,"3"
"1317","Casual Dining",2.8,-0.252772387217782,1.42369912214905,"No","No","North Indian, South Indian, Asian, Continental","Byresandra,Tavarekere,Madiwala",0,"1"
"1318","Casual Dining",3.4,-0.304886905492699,0.559426800985664,"No","No","Healthy Food, Salad, Continental","Indiranagar",0,"2"
"1319","Casual Dining",3.5,-0.288075770565306,0.127290640403972,"Yes","No","North Indian, Mughlai, Chinese","Brookefield",0,"2"
"1320","Casual Dining",3.2,-0.220831230855736,0.0192566002585495,"No","No","North Indian, South Indian, Biryani, Continental","Bellandur",0,"1"
"1321","Casual Dining",3.6,-0.296481338029003,0.127290640403972,"Yes","No","North Indian, South Indian, Chinese","Electronic City",1,"2"
"1322","Casual Dining",3.3,-0.313292472956395,0.991562961567356,"No","No","North Indian, Asian, Mediterranean","Brigade Road",0,"1"
"1323","Casual Dining",3,-0.0527198815818095,-0.304845520177719,"Yes","No","South Indian","Indiranagar",0,"1"
"1324","Casual Dining",4,0.349066243182874,2.07190336302159,"Yes","No","American, Continental, Fast Food, Steak","Kalyan Nagar",1,"3"
"1325","Casual Dining",2.8,-0.252772387217782,0.559426800985664,"No","No","South Indian, North Indian, Chinese","Marathahalli",0,"1"
"1326","Casual Dining",3.2,-0.313292472956395,-0.0887774398868734,"No","No","North Indian","Marathahalli",0,"1"
